R_ACMUMptspp	0.0
R_ACMUMtex	0.0
R_ACNAMt2	0.0
R_ACNAMt2pp	0.0
R_ACNAMtex	0.0
R_ACNML	0.0
R_ACNPLYS	0.0
R_ACOAD1	0.0
R_ACOAD10f	-2.2737367544323206e-13
R_ACOAD11f	0.0
R_ACOAD12f	0.0
R_ACOAD13f	0.0
R_ACOAD14f	-2.2737367544323206e-13
R_ACOAD15f	-2.2737367544323206e-13
R_ACOAD16f	-2.2737367544323206e-13
R_ACOAD17f	0.0
R_ACOAD18f	-0.0
R_ACOAD19f	0.0
R_ACOAD1f	0.001
R_ACOAD1fr	0.000999999999317879
R_ACOAD2	1000.0
R_ACOAD20	0.0
R_ACOAD20f	0.0
R_ACOAD21f	-0.0
R_ACOAD22f	0.0
R_ACOAD23f	0.0
R_ACOAD24f	0.0
R_ACOAD25f	-0.0
R_ACOAD26f	0.0
R_ACOAD27f	0.0
R_ACOAD28f	0.0
R_ACOAD29f	0.0
R_ACOAD2f	1000.0000000000007
R_ACOAD3	1000.0
R_ACOAD30f	0.0
R_ACOAD31f	0.0
R_ACOAD32f	0.0
R_ACOAD33f	0.0
R_ACOAD34f	-0.0
R_ACOAD3f	-999.9999999999993
R_ACOAD4	0.001
R_ACOAD4_1	0.0
R_ACOAD4f	-0.000999999999317879
R_ACOAD5	0.001
R_ACOAD5_1	0.0
R_ACOAD5f	-0.001
R_ACOAD6	999.9999999989998
R_ACOAD6f	-1000.0
R_ACOAD7	-0.2198228729511129
R_ACOAD7f	0.2198228729511129
R_ACOAD8f	0.0
R_ACOADH1	0.0
R_ACOADH2	0.0
R_ACOAM	0.0
R_ACODA	0.001
R_ACODA_1	0.0
R_ACONCt4pp	0.0
R_ACONCtex	0.0
R_ACONCtupp	0.0
R_ACONT	0.0
R_ACONTa	0.0
R_ACONTa_1	0.0
R_ACONTb	0.0
R_ACONTb_1	0.0
R_ACOTA	-0.001
R_ACOXT	0.0
R_ACP1_FMN	0.0
R_ACPPAT120	0.0
R_ACPPAT141	0.0
R_ACPPAT161	0.0
R_ACPPD	0.0
R_ACPS	0.001
R_ACS	0.001
R_ACS2	0.001
R_ACSERHS	0.0
R_ACSERL	0.0
R_ACSERtex	0.0
R_ACSERtpp	0.0
R_ACSPHAC100	0.0
R_ACSPHAC101	0.0
R_ACSPHAC120	0.0
R_ACSPHAC121	0.0
R_ACSPHAC121d6	0.0
R_ACSPHAC140	0.0
R_ACSPHAC141	0.0
R_ACSPHAC141d5	0.0
R_ACSPHAC142	0.0
R_ACSPHAC160	0.0
R_ACSPHAC40	0.0
R_ACSPHAC50	0.0
R_ACSPHAC60	0.0
R_ACSPHAC70	0.0
R_ACSPHAC80	0.0
R_ACSPHAC90	0.0
R_ACSPHACP100	0.0
R_ACSPHACP40	0.0
R_ACSPHACP50	0.0
R_ACSPHACP60	0.0
R_ACSPHACP70	0.0
R_ACSPHACP80	0.0
R_ACSPHACP90	0.0
R_ACSPHACT40	0.0
R_ACSPHACT60	0.0
R_ACS_1	0.0
R_ACTD	0.0
R_ACTD2	0.0
R_ACTD_1	0.0
R_ACTDa	0.0
R_ACTNabc	0.0
R_ACTNabc1	0.0
R_ACTNdiff	0.0
R_ACTNtex	0.0
R_ACTNtpp	0.0
R_ACYP_2	0.0
R_ACYP_3	0.0
R_ACYSBMNt	0.0
R_ACt2ipp	0.0
R_ACt2r	0.0
